Ano,Mês,País Importado,Produto,UF Importadora,Via,FOB (US$)
2020,5,Reino Unido,Níquel e suas obras,Paraná,MARITIMA,"6.863,00"
2020,12,Estados Unidos,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Rio Grande do Sul,AEREA,"6.861,00"
2020,1,Vietnã,Artigos de relojoaria,Paraná,MARITIMA,"6.855,00"
2020,8,Argentina,Plásticos e suas obras,Santa Catarina,AEREA,"6.853,00"
2020,11,Dinamarca,Borracha e suas obras,Paraná,AEREA,"6.852,00"
2020,1,Uruguai,Vidro e suas obras,Santa Catarina,RODOVIARIA,"6.850,00"
2020,2,Eslovênia,Plásticos e suas obras,Paraná,MARITIMA,"6.848,00"
2020,6,Países Baixos (Holanda),Plásticos e suas obras,Santa Catarina,AEREA,"6.847,00"
2020,12,França,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,"6.846,00"
2020,6,Japão,Artigos de relojoaria,Santa Catarina,MARITIMA,"6.842,00"
2020,8,Coreia do Sul,Plásticos e suas obras,Santa Catarina,AEREA,"6.838,00"
2020,4,Finlândia,Cobre e suas obras,Santa Catarina,AEREA,"6.837,00"
2020,12,Suécia,Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"6.836,00"
2020,5,Estados Unidos,Filamentos sintéticos ou artificiais,Paraná,AEREA,"6.831,00"
2020,3,Japão,Cobre e suas obras,Paraná,MARITIMA,"6.828,00"
2020,11,Bélgica,Plásticos e suas obras,Paraná,AEREA,"6.828,00"
2020,1,Bulgária,Borracha e suas obras,Santa Catarina,MARITIMA,"6.827,00"
2020,12,Espanha,Açúcares e produtos de confeitaria,Santa Catarina,MARITIMA,"6.825,00"
2020,5,Reino Unido,Preparações alimentícias diversas,Santa Catarina,AEREA,"6.822,00"
2020,6,Bélgica,Produtos diversos das indústrias químicas,Rio Grande do Sul,AEREA,"6.822,00"
2020,11,Itália,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,MARITIMA,"6.818,00"
2020,11,Tunísia,Produtos cerâmicos,Santa Catarina,MARITIMA,"6.815,00"
2020,4,Bélgica,Plásticos e suas obras,Santa Catarina,AEREA,"6.811,00"
2020,1,Bélgica,Borracha e suas obras,Santa Catarina,MARITIMA,"6.810,00"
2020,3,Irlanda,Preparações alimentícias diversas,Santa Catarina,AEREA,"6.808,00"
2020,1,China,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,AEREA,"6.808,00"
2020,9,Canadá,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,Santa Catarina,MARITIMA,"6.807,00"
2020,5,Portugal,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"6.798,00"
2020,9,Brasil,Filamentos sintéticos ou artificiais,Santa Catarina,RODOVIARIA,"6.798,00"
2020,3,Itália,Cobre e suas obras,Santa Catarina,AEREA,"6.795,00"
2020,8,Romênia,Vidro e suas obras,Santa Catarina,MARITIMA,"6.795,00"
2020,4,Índia,Artigos de relojoaria,Santa Catarina,MARITIMA,"6.793,00"
2020,9,China,Zinco e suas obras,Paraná,MARITIMA,"6.793,00"
2020,11,Dinamarca,Obras diversas de metais comuns,Paraná,AEREA,"6.788,00"
2020,10,Estados Unidos,Cobre e suas obras,Paraná,MARITIMA,"6.788,00"
2020,7,Áustria,Plásticos e suas obras,Paraná,AEREA,"6.787,00"
2020,9,Alemanha,Obras diversas de metais comuns,Santa Catarina,AEREA,"6.784,00"
2020,4,México,Borracha e suas obras,Paraná,AEREA,"6.784,00"
2020,3,Marrocos,Borracha e suas obras,Paraná,MARITIMA,"6.781,00"
2020,7,França,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Paraná,MARITIMA,"6.780,00"
2020,9,China,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Paraná,AEREA,"6.772,00"
2020,9,Países Baixos (Holanda),Produtos químicos orgânicos,Rio Grande do Sul,AEREA,"6.770,00"
2020,5,Taiwan (Formosa),Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Paraná,MARITIMA,"6.770,00"
2020,9,Argentina,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,Rio Grande do Sul,RODOVIARIA,"6.768,00"
2020,6,Eslováquia,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"6.767,00"
2020,2,China,Filamentos sintéticos ou artificiais,Paraná,RODOVIARIA,"6.766,00"
2020,9,China,Cobre e suas obras,Santa Catarina,AEREA,"6.765,00"
2020,6,China,Vidro e suas obras,Paraná,AEREA,"6.761,00"
2020,9,China,Obras diversas,Santa Catarina,AEREA,"6.759,00"
2020,10,Índia,Plásticos e suas obras,Paraná,AEREA,"6.757,00"
2020,9,China,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,Paraná,AEREA,"6.753,00"
2020,4,Albânia,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Santa Catarina,MARITIMA,"6.752,00"
2020,10,Alemanha,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Paraná,MARITIMA,"6.750,00"
2020,3,China,Cacau e suas preparações,Rio Grande do Sul,MARITIMA,"6.750,00"
2020,4,China,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,AEREA,"6.750,00"
2020,1,Hong Kong,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Rio Grande do Sul,AEREA,"6.748,00"
2020,4,Espanha,Alumínio e suas obras,Santa Catarina,MARITIMA,"6.743,00"
2020,1,Taiwan (Formosa),Filamentos sintéticos ou artificiais,Paraná,MARITIMA,"6.737,00"
2020,3,Hungria,Produtos diversos das indústrias químicas,Santa Catarina,AEREA,"6.734,00"
2020,10,Estados Unidos,Adubos (fertilizantes),Paraná,AEREA,"6.734,00"
2020,1,Alemanha,Obras diversas de metais comuns,Rio Grande do Sul,AEREA,"6.732,00"
2020,8,Japão,Produtos farmacêuticos,Paraná,AEREA,"6.730,00"
2020,10,Itália,Obras diversas de metais comuns,Santa Catarina,AEREA,"6.726,00"
2020,1,Japão,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Santa Catarina,MARITIMA,"6.726,00"
2020,10,Noruega,Produtos farmacêuticos,Santa Catarina,AEREA,"6.725,00"
2020,12,Polônia,Obras diversas de metais comuns,Paraná,MARITIMA,"6.720,00"
2020,5,Espanha,Vidro e suas obras,Santa Catarina,AEREA,"6.716,00"
2020,10,Itália,Cobre e suas obras,Rio Grande do Sul,AEREA,"6.708,00"
2020,2,Hong Kong,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,MARITIMA,"6.705,00"
2020,4,Coreia do Sul,Plásticos e suas obras,Rio Grande do Sul,AEREA,"6.704,00"
2020,1,Reino Unido,Produtos químicos orgânicos,Rio Grande do Sul,AEREA,"6.703,00"
2020,5,México,Plásticos e suas obras,Rio Grande do Sul,AEREA,"6.696,00"
2020,6,Colômbia,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"6.694,00"
2020,5,Suécia,Cobre e suas obras,Paraná,MARITIMA,"6.693,00"
2020,10,Espanha,Adubos (fertilizantes),Rio Grande do Sul,AEREA,"6.688,00"
2020,1,China,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,AEREA,"6.688,00"
2020,5,Tailândia,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Santa Catarina,MARITIMA,"6.688,00"
2020,3,Lituânia,Vidro e suas obras,Paraná,MARITIMA,"6.688,00"
2020,1,Eslovênia,Alumínio e suas obras,Rio Grande do Sul,MARITIMA,"6.686,00"
2020,9,Estados Unidos,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Rio Grande do Sul,AEREA,"6.682,00"
2020,7,Japão,Plásticos e suas obras,Paraná,AEREA,"6.681,00"
2020,11,Áustria,Borracha e suas obras,Rio Grande do Sul,MARITIMA,"6.679,00"
2020,4,Austrália,Borracha e suas obras,Paraná,AEREA,"6.675,00"
2020,11,Itália,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Paraná,MARITIMA,"6.666,00"
2020,8,Finlândia,Plásticos e suas obras,Rio Grande do Sul,AEREA,"6.666,00"
2020,11,Peru,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Rio Grande do Sul,AEREA,"6.665,00"
2020,9,Polônia,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Paraná,MARITIMA,"6.662,00"
2020,12,Eslováquia,Obras diversas de metais comuns,Paraná,AEREA,"6.660,00"
2020,7,China,Embarcações e estruturas flutuantes,Santa Catarina,MARITIMA,"6.659,00"
2020,8,Estados Unidos,Produtos diversos das indústrias químicas,Rio Grande do Sul,RODOVIARIA,"6.657,00"
2020,3,San Marino,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,MARITIMA,"6.648,00"
2020,5,Japão,Vidro e suas obras,Rio Grande do Sul,RODOVIARIA,"6.647,00"
2020,8,Hong Kong,Borracha e suas obras,Santa Catarina,MARITIMA,"6.646,00"
2020,6,Dinamarca,Borracha e suas obras,Paraná,AEREA,"6.643,00"
2020,7,Reino Unido,Vidro e suas obras,Paraná,AEREA,"6.640,00"
2020,3,Áustria,Borracha e suas obras,Rio Grande do Sul,AEREA,"6.636,00"
2020,6,Reino Unido,Cortiça e suas obras,Rio Grande do Sul,MARITIMA,"6.636,00"
2020,6,Espanha,Adubos (fertilizantes),Rio Grande do Sul,RODOVIARIA,"6.635,00"
2020,5,Alemanha,Obras diversas de metais comuns,Santa Catarina,AEREA,"6.630,00"
2020,1,Reino Unido,Borracha e suas obras,Rio Grande do Sul,AEREA,"6.625,00"
2020,2,Argentina,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,Rio Grande do Sul,RODOVIARIA,"6.624,00"
2020,6,China,Filamentos sintéticos ou artificiais,Paraná,RODOVIARIA,"6.622,00"
2020,4,Espanha,Vidro e suas obras,Rio Grande do Sul,MARITIMA,"6.619,00"
2020,10,Eslováquia,Borracha e suas obras,Paraná,MARITIMA,"6.618,00"
2020,1,Itália,Outros metais comuns; ceramais (cermets); obras dessas matérias,Rio Grande do Sul,MEIOS PROPRIOS,"6.616,00"
2020,10,Japão,Alumínio e suas obras,Paraná,AEREA,"6.615,00"
2020,2,China,Artigos de relojoaria,Paraná,AEREA,"6.615,00"
2020,8,Sri Lanka,Borracha e suas obras,Rio Grande do Sul,MARITIMA,"6.609,00"
2020,6,Equador,Plantas vivas e produtos de floricultura,Paraná,AEREA,"6.607,00"
2020,11,Argentina,Obras diversas de metais comuns,Paraná,RODOVIARIA,"6.604,00"
2020,8,Itália,Alumínio e suas obras,Santa Catarina,AEREA,"6.603,00"
2020,10,Israel,Produtos químicos orgânicos,Rio Grande do Sul,AEREA,"6.600,00"
2020,11,Austrália,Obras diversas de metais comuns,Paraná,AEREA,"6.600,00"
2020,6,Hungria,Borracha e suas obras,Santa Catarina,MARITIMA,"6.599,00"
2020,7,Dinamarca,Borracha e suas obras,Rio Grande do Sul,AEREA,"6.598,00"
2020,3,Reino Unido,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Paraná,MARITIMA,"6.598,00"
2020,7,Estados Unidos,Produtos químicos orgânicos,Rio Grande do Sul,AEREA,"6.597,00"
2020,5,Espanha,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,AEREA,"6.596,00"
2020,6,Turquia,Produtos cerâmicos,Paraná,MARITIMA,"6.596,00"
2020,11,Eslováquia,Plásticos e suas obras,Paraná,MARITIMA,"6.591,00"
2020,5,Israel,Borracha e suas obras,Santa Catarina,AEREA,"6.590,00"
2020,10,Estados Unidos,Outros metais comuns; ceramais (cermets); obras dessas matérias,Paraná,AEREA,"6.590,00"
2020,4,Taiwan (Formosa),Borracha e suas obras,Rio Grande do Sul,AEREA,"6.588,00"
2020,10,Reino Unido,Borracha e suas obras,Rio Grande do Sul,AEREA,"6.587,00"
2020,3,Eslováquia,Borracha e suas obras,Rio Grande do Sul,MARITIMA,"6.586,00"
2020,11,China,Obras diversas,Rio Grande do Sul,RODOVIARIA,"6.585,00"
2020,3,Países Baixos (Holanda),Plásticos e suas obras,Paraná,AEREA,"6.585,00"
2020,9,Áustria,Níquel e suas obras,Rio Grande do Sul,MARITIMA,"6.583,00"
2020,1,Bélgica,Vidro e suas obras,Paraná,MARITIMA,"6.582,00"
2020,1,Alemanha,Chumbo e suas obras,Santa Catarina,MARITIMA,"6.580,00"
2020,4,Canadá,Alumínio e suas obras,Santa Catarina,MARITIMA,"6.578,00"
2020,12,Japão,Obras diversas,Paraná,MARITIMA,"6.577,00"
2020,10,Países Baixos (Holanda),Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Rio Grande do Sul,RODOVIARIA,"6.576,00"
2020,8,Portugal,Produtos diversos das indústrias químicas,Rio Grande do Sul,MARITIMA,"6.570,00"
2020,12,Rússia,Plásticos e suas obras,Santa Catarina,AEREA,"6.568,00"
2020,2,Suíça,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,AEREA,"6.566,00"
2020,5,Polônia,Obras diversas,Santa Catarina,MARITIMA,"6.561,00"
2020,9,Paquistão,Açúcares e produtos de confeitaria,Santa Catarina,MARITIMA,"6.556,00"
2020,10,Bélgica,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Paraná,AEREA,"6.554,00"
2020,2,China,Cortiça e suas obras,Santa Catarina,MARITIMA,"6.553,00"
2020,2,Taiwan (Formosa),Borracha e suas obras,Rio Grande do Sul,AEREA,"6.551,00"
2020,5,Estados Unidos,Obras diversas de metais comuns,Santa Catarina,AEREA,"6.551,00"
2020,10,Reino Unido,Alumínio e suas obras,Santa Catarina,AEREA,"6.549,00"
2020,11,Índia,Cereais,Paraná,MARITIMA,"6.545,00"
2020,8,Alemanha,Obras diversas,Paraná,AEREA,"6.540,00"
2020,3,Alemanha,Obras diversas,Paraná,MARITIMA,"6.540,00"
2020,10,Israel,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Rio Grande do Sul,AEREA,"6.539,00"
2020,8,Bélgica,Borracha e suas obras,Santa Catarina,MARITIMA,"6.538,00"
2020,7,Coreia do Sul,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,Paraná,AEREA,"6.537,00"
2020,7,Austrália,Obras diversas de metais comuns,Paraná,AEREA,"6.536,00"
2020,12,Japão,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Paraná,AEREA,"6.532,00"
2020,9,França,Frutas; cascas de frutos cítricos e de melões,Paraná,MARITIMA,"6.531,00"
2020,3,Dinamarca,Plásticos e suas obras,Paraná,MARITIMA,"6.530,00"
2020,8,Estados Unidos,Obras diversas de metais comuns,Paraná,AEREA,"6.529,00"
2020,12,Áustria,Plásticos e suas obras,Santa Catarina,AEREA,"6.528,00"
2020,2,Índia,Algodão,Paraná,AEREA,"6.527,00"
2020,10,Colômbia,Adubos (fertilizantes),Paraná,MARITIMA,"6.522,00"
2020,12,Taiwan (Formosa),Preparações alimentícias diversas,Paraná,MARITIMA,"6.521,00"
2020,7,República Dominicana,Produtos farmacêuticos,Santa Catarina,AEREA,"6.516,00"
2020,2,Itália,Produtos diversos das indústrias químicas,Paraná,AEREA,"6.514,00"
2020,5,Japão,Produtos diversos das indústrias químicas,Rio Grande do Sul,AEREA,"6.511,00"
2020,2,Portugal,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,AEREA,"6.510,00"
2020,1,Itália,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Paraná,AEREA,"6.504,00"
2020,9,Taiwan (Formosa),Instrumentos musicais; suas partes e acessórios,Santa Catarina,MARITIMA,"6.503,00"
2020,10,Itália,Outros metais comuns; ceramais (cermets); obras dessas matérias,Santa Catarina,AEREA,"6.500,00"
2020,12,Colômbia,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,RODOVIARIA,"6.500,00"
2020,4,Itália,Outros metais comuns; ceramais (cermets); obras dessas matérias,Rio Grande do Sul,AEREA,"6.489,00"
2020,1,Itália,Cobre e suas obras,Santa Catarina,AEREA,"6.486,00"
2020,12,Japão,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Santa Catarina,MARITIMA,"6.486,00"
2020,11,Turquia,Borracha e suas obras,Rio Grande do Sul,MARITIMA,"6.485,00"
2020,5,Países Baixos (Holanda),Plásticos e suas obras,Paraná,AEREA,"6.484,00"
2020,8,Colômbia,Adubos (fertilizantes),Paraná,MARITIMA,"6.481,00"
2020,11,Turquia,Borracha e suas obras,Rio Grande do Sul,AEREA,"6.480,00"
2020,1,Itália,Plásticos e suas obras,Rio Grande do Sul,RODOVIARIA,"6.480,00"
2020,8,Áustria,Borracha e suas obras,Santa Catarina,AEREA,"6.480,00"
2020,4,Índia,Borracha e suas obras,Santa Catarina,AEREA,"6.479,00"
2020,7,Turquia,Plásticos e suas obras,Santa Catarina,AEREA,"6.477,00"
2020,11,África do Sul,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"6.474,00"
2020,1,Dinamarca,Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"6.468,00"
2020,12,Japão,Vidro e suas obras,Santa Catarina,AEREA,"6.468,00"
2020,10,Estados Unidos,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Paraná,MARITIMA,"6.464,00"
2020,5,Espanha,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,MARITIMA,"6.461,00"
2020,1,Romênia,Vidro e suas obras,Santa Catarina,MARITIMA,"6.456,00"
2020,2,Reino Unido,Borracha e suas obras,Santa Catarina,MARITIMA,"6.456,00"
2020,10,França,Produtos diversos das indústrias químicas,Rio Grande do Sul,AEREA,"6.450,00"
2020,5,China,Vidro e suas obras,Paraná,AEREA,"6.447,00"
2020,9,Japão,Vidro e suas obras,Rio Grande do Sul,RODOVIARIA,"6.447,00"
2020,2,Estados Unidos,Níquel e suas obras,Rio Grande do Sul,AEREA,"6.445,00"
2020,12,Canadá,Outros metais comuns; ceramais (cermets); obras dessas matérias,Paraná,AEREA,"6.442,00"
2020,5,Noruega,Borracha e suas obras,Santa Catarina,AEREA,"6.435,00"
2020,4,Suíça,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,MARITIMA,"6.433,00"
2020,1,China,Produtos químicos orgânicos,Rio Grande do Sul,RODOVIARIA,"6.432,00"
2020,9,Nova Zelândia,Plásticos e suas obras,Rio Grande do Sul,AEREA,"6.425,00"
2020,12,Estados Unidos,Tabaco e seus sucedâneos manufaturados,Rio Grande do Sul,AEREA,"6.425,00"
2020,5,Hong Kong,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Rio Grande do Sul,AEREA,"6.424,00"
2020,11,Taiwan (Formosa),Filamentos sintéticos ou artificiais,Santa Catarina,AEREA,"6.424,00"
2020,5,Índia,Obras diversas de metais comuns,Rio Grande do Sul,MARITIMA,"6.423,00"
2020,1,Japão,Cobre e suas obras,Santa Catarina,MARITIMA,"6.421,00"
2020,2,Alemanha,Cobre e suas obras,Santa Catarina,AEREA,"6.416,00"
2020,12,Japão,Borracha e suas obras,Paraná,AEREA,"6.411,00"
2020,4,China,Produtos diversos das indústrias químicas,Santa Catarina,AEREA,"6.408,00"
2020,2,Eslováquia,Plásticos e suas obras,Santa Catarina,MARITIMA,"6.408,00"
2020,8,Japão,Produtos diversos das indústrias químicas,Paraná,AEREA,"6.405,00"
2020,11,Itália,Cobre e suas obras,Rio Grande do Sul,MARITIMA,"6.404,00"
2020,10,Alemanha,Filamentos sintéticos ou artificiais,Paraná,AEREA,"6.400,00"
2020,2,Eslováquia,Plásticos e suas obras,Paraná,MARITIMA,"6.400,00"
2020,8,Reino Unido,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Paraná,AEREA,"6.400,00"
2020,11,Estados Unidos,Filamentos sintéticos ou artificiais,Santa Catarina,AEREA,"6.398,00"
